#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0048583	Regulation of response to stimulus	21	3931	0.48	9.19e-05	9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000265371,9606.ENSP00000269593,9606.ENSP00000272190,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000327824,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000483552	PLAT,IL1RL1,NRP1,IGFBP4,REN,IL15,CD276,IFNLR1,DPP4,DLL1,PLAU,IL2RA,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,ADM,MMP12,FURIN
GO:0050793	Regulation of developmental process	17	2492	0.58	9.35e-05	9606.ENSP00000253408,9606.ENSP00000259486,9606.ENSP00000265371,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000301455,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000369293,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000436607	GFAP,ENPP2,NRP1,IL15,TNFRSF11B,ANGPTL4,CXCL9,DLL1,NPPB,IL2RA,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,ADM
GO:0048585	Negative regulation of response to stimulus	14	1612	0.69	9.70e-05	9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000265371,9606.ENSP00000269593,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000483552	PLAT,IL1RL1,NRP1,IGFBP4,DPP4,DLL1,PLAU,IL2RA,IL4R,IL6,GDNF,ADM,MMP12,FURIN
GO:0016477	Cell migration	11	903	0.84	0.00010	9606.ENSP00000220809,9606.ENSP00000265371,9606.ENSP00000296027,9606.ENSP00000353731,9606.ENSP00000354901,9606.ENSP00000361850,9606.ENSP00000373574,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000458585	PLAT,NRP1,CXCL5,DPP4,CXCL9,PLAU,ACVRL1,TNFSF11,IL6,GDNF,MMP12
GO:0050870	Positive regulation of T cell activation	7	251	1.2	0.00010	9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675	IL15,CD276,DPP4,IL2RA,IL4R,TNFSF11,IL6
GO:0002696	Positive regulation of leukocyte activation	8	384	1.07	0.00011	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675	IL1RL1,IL15,CD276,DPP4,IL2RA,IL4R,TNFSF11,IL6
GO:0070887	Cellular response to chemical stimulus	17	2609	0.56	0.00016	9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000265371,9606.ENSP00000272190,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000327824,9606.ENSP00000354901,9606.ENSP00000369293,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000477999,9606.ENSP00000483552	PLAT,IL1RL1,NRP1,REN,CXCL5,IL15,IFNLR1,CXCL9,IL2RA,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,NOS1,FURIN
GO:0001666	Response to hypoxia	7	278	1.15	0.00017	9606.ENSP00000220809,9606.ENSP00000301455,9606.ENSP00000353731,9606.ENSP00000361850,9606.ENSP00000373574,9606.ENSP00000436607,9606.ENSP00000477999	PLAT,ANGPTL4,DPP4,PLAU,ACVRL1,ADM,NOS1
GO:0002682	Regulation of immune system process	13	1438	0.71	0.00017	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000320084,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000458585,9606.ENSP00000483552	IL1RL1,IL15,TNFRSF11B,CD276,DPP4,DLL1,IL2RA,IL4R,TNFSF11,IL6,RARRES2,MMP12,FURIN
GO:0002683	Negative regulation of immune system process	8	433	1.02	0.00023	9606.ENSP00000233954,9606.ENSP00000297350,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000458585,9606.ENSP00000483552	IL1RL1,TNFRSF11B,DPP4,DLL1,IL2RA,IL4R,MMP12,FURIN
GO:0009611	Response to wounding	8	444	1.01	0.00027	9606.ENSP00000220809,9606.ENSP00000253408,9606.ENSP00000265371,9606.ENSP00000361850,9606.ENSP00000373574,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000458585	PLAT,GFAP,NRP1,PLAU,ACVRL1,IL6,ADM,MMP12
GO:0008217	Regulation of blood pressure	6	191	1.25	0.00032	9606.ENSP00000272190,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000373574,9606.ENSP00000436607,9606.ENSP00000477999	REN,DLL1,NPPB,ACVRL1,ADM,NOS1
GO:0007267	Cell-cell signaling	11	1079	0.76	0.00044	9606.ENSP00000220809,9606.ENSP00000244241,9606.ENSP00000265371,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000477999	PLAT,IL17C,NRP1,CXCL5,IL15,CXCL9,DLL1,TNFSF11,IL6,ADM,NOS1
GO:0001819	Positive regulation of cytokine production	8	482	0.97	0.00045	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000431775,9606.ENSP00000458585,9606.ENSP00000483552	IL1RL1,IL15,CD276,IL4R,IL6,IL32,MMP12,FURIN
GO:0051707	Response to other organism	12	1328	0.71	0.00045	9606.ENSP00000272190,9606.ENSP00000274306,9606.ENSP00000296027,9606.ENSP00000327824,9606.ENSP00000354901,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000477999	REN,GZMA,CXCL5,IFNLR1,CXCL9,NPPB,IL4R,IL6,RARRES2,ADM,MMP12,NOS1
GO:0045785	Positive regulation of cell adhesion	8	485	0.97	0.00046	9606.ENSP00000265371,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675	NRP1,IL15,CD276,DPP4,IL2RA,IL4R,TNFSF11,IL6
GO:0002684	Positive regulation of immune system process	10	874	0.81	0.00049	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000458585	IL1RL1,IL15,CD276,DPP4,IL2RA,IL4R,TNFSF11,IL6,RARRES2,MMP12
GO:0010628	Positive regulation of gene expression	11	1146	0.73	0.00070	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000355718,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000431775,9606.ENSP00000458585,9606.ENSP00000483552	IL1RL1,IL15,CD276,DLL1,IL4R,TNFSF11,IL6,GDNF,IL32,MMP12,FURIN
GO:0022603	Regulation of anatomical structure morphogenesis	10	920	0.79	0.00073	9606.ENSP00000259486,9606.ENSP00000265371,9606.ENSP00000297350,9606.ENSP00000301455,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000373574,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000436607	ENPP2,NRP1,TNFRSF11B,ANGPTL4,DLL1,NPPB,ACVRL1,IL6,GDNF,ADM
GO:0001817	Regulation of cytokine production	9	739	0.84	0.00096	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000355718,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000431775,9606.ENSP00000458585,9606.ENSP00000483552	IL1RL1,IL15,CD276,DLL1,IL4R,IL6,IL32,MMP12,FURIN
GO:0032102	Negative regulation of response to external stimulus	7	387	1.01	0.0011	9606.ENSP00000220809,9606.ENSP00000265371,9606.ENSP00000353731,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000458585,9606.ENSP00000483552	PLAT,NRP1,DPP4,PLAU,IL2RA,MMP12,FURIN
GO:0051049	Regulation of transport	13	1763	0.62	0.0011	9606.ENSP00000253408,9606.ENSP00000265371,9606.ENSP00000272190,9606.ENSP00000296545,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000477999,9606.ENSP00000483552	GFAP,NRP1,REN,IL15,CXCL9,DLL1,NPPB,IL4R,TNFSF11,IL6,GDNF,NOS1,FURIN
GO:0048523	Negative regulation of cellular process	21	4736	0.4	0.0013	9606.ENSP00000253408,9606.ENSP00000265371,9606.ENSP00000269593,9606.ENSP00000274306,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000301455,9606.ENSP00000327824,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000369293,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000477999,9606.ENSP00000483552	GFAP,NRP1,IGFBP4,GZMA,IL15,TNFRSF11B,ANGPTL4,IFNLR1,DPP4,DLL1,NPPB,IL2RA,ACVRL1,IL4R,TNFSF11,IL6,GDNF,ADM,MMP12,NOS1,FURIN
GO:0051580	Regulation of neurotransmitter uptake	3	18	1.97	0.0014	9606.ENSP00000253408,9606.ENSP00000409007,9606.ENSP00000477999	GFAP,GDNF,NOS1
GO:0006959	Humoral immune response	6	268	1.1	0.0015	9606.ENSP00000296027,9606.ENSP00000354901,9606.ENSP00000365651,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607	CXCL5,CXCL9,NPPB,IL6,RARRES2,ADM
GO:0019730	Antimicrobial humoral response	5	149	1.28	0.0015	9606.ENSP00000296027,9606.ENSP00000354901,9606.ENSP00000365651,9606.ENSP00000418009,9606.ENSP00000436607	CXCL5,CXCL9,NPPB,RARRES2,ADM
GO:0048584	Positive regulation of response to stimulus	14	2131	0.57	0.0015	9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000265371,9606.ENSP00000269593,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000458585	PLAT,IL1RL1,NRP1,IGFBP4,IL15,CD276,DLL1,PLAU,ACVRL1,IL4R,TNFSF11,IL6,RARRES2,MMP12
GO:0034103	Regulation of tissue remodeling	4	75	1.48	0.0021	9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000381775,9606.ENSP00000385675	IL15,TNFRSF11B,TNFSF11,IL6
GO:0045766	Positive regulation of angiogenesis	5	166	1.23	0.0023	9606.ENSP00000265371,9606.ENSP00000301455,9606.ENSP00000355718,9606.ENSP00000373574,9606.ENSP00000436607	NRP1,ANGPTL4,DLL1,ACVRL1,ADM
GO:0031347	Regulation of defense response	8	638	0.85	0.0025	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000327824,9606.ENSP00000369293,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000458585,9606.ENSP00000483552	IL1RL1,IL15,IFNLR1,IL2RA,TNFSF11,IL6,MMP12,FURIN
GO:0042110	T cell activation	6	298	1.05	0.0026	9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000385675	IL15,CD276,DPP4,IL2RA,IL4R,IL6
GO:0046649	Lymphocyte activation	7	457	0.94	0.0026	9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000385675	IL15,CD276,DPP4,DLL1,IL2RA,IL4R,IL6
GO:0009617	Response to bacterium	8	663	0.83	0.0031	9606.ENSP00000272190,9606.ENSP00000274306,9606.ENSP00000296027,9606.ENSP00000354901,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000477999	REN,GZMA,CXCL5,CXCL9,IL6,RARRES2,ADM,NOS1
GO:0032501	Multicellular organismal process	24	6490	0.32	0.0031	9606.ENSP00000220809,9606.ENSP00000253408,9606.ENSP00000264896,9606.ENSP00000265371,9606.ENSP00000272190,9606.ENSP00000280904,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000301455,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000365651,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000469613,9606.ENSP00000477999,9606.ENSP00000483552	PLAT,GFAP,SCARB2,NRP1,REN,DSC2,IL15,TNFRSF11B,ANGPTL4,DPP4,DLL1,PLAU,NPPB,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,ADM,MMP12,FLT3LG,NOS1,FURIN
GO:0097102	Endothelial tip cell fate specification	2	2	2.75	0.0031	9606.ENSP00000265371,9606.ENSP00000355718	NRP1,DLL1
GO:0032496	Response to lipopolysaccharide	6	314	1.03	0.0032	9606.ENSP00000272190,9606.ENSP00000296027,9606.ENSP00000354901,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000477999	REN,CXCL5,CXCL9,IL6,ADM,NOS1
GO:0001775	Cell activation	8	693	0.81	0.0040	9606.ENSP00000220809,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000385675	PLAT,IL15,CD276,DPP4,DLL1,IL2RA,IL4R,IL6
GO:0009893	Positive regulation of metabolic process	18	3847	0.42	0.0041	9606.ENSP00000233954,9606.ENSP00000259486,9606.ENSP00000265371,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000327824,9606.ENSP00000355718,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000431775,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000477999,9606.ENSP00000483552	IL1RL1,ENPP2,NRP1,IL15,CD276,IFNLR1,DLL1,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,IL32,ADM,MMP12,NOS1,FURIN
GO:0010955	Negative regulation of protein processing	3	30	1.75	0.0043	9606.ENSP00000220809,9606.ENSP00000361850,9606.ENSP00000483552	PLAT,PLAU,FURIN
GO:0008283	Cell population proliferation	8	712	0.8	0.0046	9606.ENSP00000253408,9606.ENSP00000269593,9606.ENSP00000296545,9606.ENSP00000369293,9606.ENSP00000373574,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000436607	GFAP,IGFBP4,IL15,IL2RA,ACVRL1,TNFSF11,IL6,ADM
GO:0016485	Protein processing	5	202	1.14	0.0047	9606.ENSP00000220809,9606.ENSP00000272190,9606.ENSP00000353731,9606.ENSP00000361850,9606.ENSP00000483552	PLAT,REN,DPP4,PLAU,FURIN
GO:0060326	Cell chemotaxis	5	210	1.13	0.0054	9606.ENSP00000265371,9606.ENSP00000296027,9606.ENSP00000354901,9606.ENSP00000381775,9606.ENSP00000385675	NRP1,CXCL5,CXCL9,TNFSF11,IL6
GO:0001934	Positive regulation of protein phosphorylation	8	747	0.78	0.0060	9606.ENSP00000259486,9606.ENSP00000265371,9606.ENSP00000296545,9606.ENSP00000373574,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000477999	ENPP2,NRP1,IL15,ACVRL1,TNFSF11,IL6,RARRES2,NOS1
GO:0019222	Regulation of metabolic process	24	6784	0.3	0.0060	9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000253408,9606.ENSP00000259486,9606.ENSP00000264896,9606.ENSP00000265371,9606.ENSP00000269593,9606.ENSP00000274306,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000327824,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000431775,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000477999,9606.ENSP00000483552	PLAT,IL1RL1,GFAP,ENPP2,SCARB2,NRP1,IGFBP4,GZMA,IL15,CD276,IFNLR1,DLL1,PLAU,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,IL32,ADM,MMP12,NOS1,FURIN
GO:0042102	Positive regulation of T cell proliferation	4	108	1.32	0.0065	9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000369293,9606.ENSP00000385675	IL15,CD276,IL2RA,IL6
GO:0009725	Response to hormone	8	762	0.77	0.0067	9606.ENSP00000220809,9606.ENSP00000272190,9606.ENSP00000297350,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000477999	PLAT,REN,TNFRSF11B,IL4R,IL6,RARRES2,ADM,NOS1
GO:0009987	Cellular process	35	14826	0.12	0.0067	9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000244241,9606.ENSP00000253408,9606.ENSP00000259486,9606.ENSP00000264896,9606.ENSP00000265371,9606.ENSP00000269593,9606.ENSP00000272190,9606.ENSP00000274306,9606.ENSP00000280904,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000301455,9606.ENSP00000320084,9606.ENSP00000327824,9606.ENSP00000353731,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000365651,9606.ENSP00000369293,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000431775,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000469613,9606.ENSP00000477999,9606.ENSP00000483552	PLAT,IL1RL1,IL17C,GFAP,ENPP2,SCARB2,NRP1,IGFBP4,REN,GZMA,DSC2,CXCL5,IL15,TNFRSF11B,ANGPTL4,CD276,IFNLR1,DPP4,CXCL9,DLL1,PLAU,NPPB,IL2RA,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,IL32,ADM,MMP12,FLT3LG,NOS1,FURIN
GO:0016486	Peptide hormone processing	3	37	1.66	0.0067	9606.ENSP00000272190,9606.ENSP00000353731,9606.ENSP00000483552	REN,DPP4,FURIN
GO:0050727	Regulation of inflammatory response	6	371	0.96	0.0067	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000369293,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000483552	IL1RL1,IL15,IL2RA,TNFSF11,IL6,FURIN
GO:0061844	Antimicrobial humoral immune response mediated by antimicrobial peptide	4	113	1.3	0.0073	9606.ENSP00000296027,9606.ENSP00000354901,9606.ENSP00000365651,9606.ENSP00000436607	CXCL5,CXCL9,NPPB,ADM
GO:0001952	Regulation of cell-matrix adhesion	4	122	1.27	0.0095	9606.ENSP00000265371,9606.ENSP00000361850,9606.ENSP00000373574,9606.ENSP00000458585	NRP1,PLAU,ACVRL1,MMP12
GO:0045124	Regulation of bone resorption	3	43	1.59	0.0097	9606.ENSP00000297350,9606.ENSP00000381775,9606.ENSP00000385675	TNFRSF11B,TNFSF11,IL6
GO:1903706	Regulation of hemopoiesis	6	410	0.92	0.0106	9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775	IL15,TNFRSF11B,DLL1,IL2RA,IL4R,TNFSF11
GO:0033993	Response to lipid	8	827	0.74	0.0108	9606.ENSP00000220809,9606.ENSP00000272190,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000354901,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000477999	PLAT,REN,CXCL5,IL15,CXCL9,IL6,ADM,NOS1
GO:0050691	Regulation of defense response to virus by host	3	45	1.57	0.0108	9606.ENSP00000296545,9606.ENSP00000327824,9606.ENSP00000458585	IL15,IFNLR1,MMP12
GO:0007275	Multicellular organism development	18	4209	0.38	0.0110	9606.ENSP00000253408,9606.ENSP00000265371,9606.ENSP00000272190,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000301455,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000469613,9606.ENSP00000483552	GFAP,NRP1,REN,IL15,TNFRSF11B,ANGPTL4,DLL1,NPPB,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,ADM,MMP12,FLT3LG,FURIN
GO:0009719	Response to endogenous stimulus	10	1363	0.62	0.0118	9606.ENSP00000220809,9606.ENSP00000272190,9606.ENSP00000297350,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000477999,9606.ENSP00000483552	PLAT,REN,TNFRSF11B,ACVRL1,IL4R,IL6,RARRES2,ADM,NOS1,FURIN
GO:0080134	Regulation of response to stress	10	1373	0.61	0.0124	9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000327824,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000458585,9606.ENSP00000483552	PLAT,IL1RL1,IL15,IFNLR1,PLAU,IL2RA,TNFSF11,IL6,MMP12,FURIN
GO:0002826	Negative regulation of T-helper 1 type immune response	2	7	2.21	0.0134	9606.ENSP00000233954,9606.ENSP00000379111	IL1RL1,IL4R
GO:0048731	System development	17	3867	0.39	0.0137	9606.ENSP00000253408,9606.ENSP00000265371,9606.ENSP00000272190,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000301455,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000469613	GFAP,NRP1,REN,IL15,TNFRSF11B,ANGPTL4,DLL1,NPPB,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,ADM,MMP12,FLT3LG
GO:0097529	Myeloid leukocyte migration	4	138	1.21	0.0137	9606.ENSP00000296027,9606.ENSP00000354901,9606.ENSP00000381775,9606.ENSP00000385675	CXCL5,CXCL9,TNFSF11,IL6
GO:0035295	Tube development	8	880	0.71	0.0153	9606.ENSP00000265371,9606.ENSP00000301455,9606.ENSP00000355718,9606.ENSP00000373574,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000458585	NRP1,ANGPTL4,DLL1,ACVRL1,GDNF,RARRES2,ADM,MMP12
GO:0010757	Negative regulation of plasminogen activation	2	8	2.15	0.0159	9606.ENSP00000220809,9606.ENSP00000361850	PLAT,PLAU
GO:0050729	Positive regulation of inflammatory response	4	145	1.19	0.0159	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000381775,9606.ENSP00000385675	IL1RL1,IL15,TNFSF11,IL6
GO:0010604	Positive regulation of macromolecule metabolic process	16	3533	0.41	0.0165	9606.ENSP00000233954,9606.ENSP00000259486,9606.ENSP00000265371,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000355718,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000431775,9606.ENSP00000458585,9606.ENSP00000477999,9606.ENSP00000483552	IL1RL1,ENPP2,NRP1,IL15,CD276,DLL1,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,IL32,MMP12,NOS1,FURIN
GO:0002009	Morphogenesis of an epithelium	6	457	0.87	0.0166	9606.ENSP00000265371,9606.ENSP00000355718,9606.ENSP00000373574,9606.ENSP00000409007,9606.ENSP00000436607,9606.ENSP00000458585	NRP1,DLL1,ACVRL1,GDNF,ADM,MMP12
GO:0030595	Leukocyte chemotaxis	4	149	1.18	0.0169	9606.ENSP00000296027,9606.ENSP00000354901,9606.ENSP00000381775,9606.ENSP00000385675	CXCL5,CXCL9,TNFSF11,IL6
GO:0051050	Positive regulation of transport	8	915	0.69	0.0184	9606.ENSP00000296545,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000409007,9606.ENSP00000477999	IL15,CXCL9,DLL1,NPPB,IL4R,TNFSF11,GDNF,NOS1
GO:0002040	Sprouting angiogenesis	3	58	1.46	0.0185	9606.ENSP00000265371,9606.ENSP00000355718,9606.ENSP00000373574	NRP1,DLL1,ACVRL1
GO:0043030	Regulation of macrophage activation	3	58	1.46	0.0185	9606.ENSP00000233954,9606.ENSP00000379111,9606.ENSP00000385675	IL1RL1,IL4R,IL6
GO:0031349	Positive regulation of defense response	5	296	0.98	0.0190	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000458585	IL1RL1,IL15,TNFSF11,IL6,MMP12
GO:0031638	Zymogen activation	3	59	1.46	0.0191	9606.ENSP00000220809,9606.ENSP00000361850,9606.ENSP00000483552	PLAT,PLAU,FURIN
GO:0048646	Anatomical structure formation involved in morphogenesis	8	938	0.68	0.0210	9606.ENSP00000265371,9606.ENSP00000301455,9606.ENSP00000355718,9606.ENSP00000373574,9606.ENSP00000409007,9606.ENSP00000436607,9606.ENSP00000477999,9606.ENSP00000483552	NRP1,ANGPTL4,DLL1,ACVRL1,GDNF,ADM,NOS1,FURIN
GO:0071679	Commissural neuron axon guidance	2	10	2.05	0.0210	9606.ENSP00000265371,9606.ENSP00000409007	NRP1,GDNF
GO:0006898	Receptor-mediated endocytosis	4	166	1.13	0.0232	9606.ENSP00000264896,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000436607	SCARB2,DPP4,DLL1,ADM
GO:0008285	Negative regulation of cell population proliferation	7	713	0.74	0.0234	9606.ENSP00000296545,9606.ENSP00000327824,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000373574,9606.ENSP00000385675,9606.ENSP00000436607	IL15,IFNLR1,DLL1,IL2RA,ACVRL1,IL6,ADM
